player_id,player_name,age,nationality,team,jersey_number,position,height_cm,weight_kg,preferred_foot,club_name,market_value_eur,match_id,match_date,stadium,city,opponent_team,tournament_stage,match_result,goals_team,goals_opponent,minutes_played,goals,assists,shots,shots_on_target,expected_goals_xg,expected_assists_xa,key_passes,successful_passes,total_passes,pass_accuracy,dribbles_attempted,successful_dribbles,crosses,successful_crosses,tackles,interceptions,clearances,blocks,aerial_duels_won,aerial_duels_lost,recoveries,defensive_actions,fouls_committed,fouls_suffered,yellow_cards,red_cards,offsides,saves,save_percentage,punches,clean_sheet,goals_conceded,penalty_saves,distance_covered_km,sprint_distance_km,top_speed_kmh,accelerations,decelerations,stamina_score,player_rating,performance_score,offensive_contribution,defensive_contribution,possession_impact,pressure_resistance,creativity_score,consistency_score,clutch_performance_score,total_goals_tournament,total_assists_tournament,total_minutes_tournament,player_of_match_awards,tournament_rating
P00471,Sergio Martinez,30,Spain,Spain,3,GK,195,75,Right,Spain FC,56600000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,25,0,0,0,0,0.0,0.03,0,9,13,70.7,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,20.0,0,0,0,0,5.11,1.49,28.3,4,4,82.9,6.8,68.5,65.3,42.5,64.3,55.6,77.5,68.8,63.8,0,0,345,0,6.6
P00472,Adrian Fernandez,26,Spain,Spain,4,CB,184,77,Left,Spain City,58700000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,32,0,0,0,0,0.0,0.03,0,21,23,91.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,9.75,1.79,29.5,1,4,77.4,6.5,70.8,47.4,67.0,68.8,73.9,44.9,73.2,44.9,0,0,462,0,5.9
P00473,Mateo Gonzalez,24,Spain,Spain,5,CB,170,73,Left,Spain FC,16700000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,12,0,0,0,0,0.0,0.01,0,3,4,90.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,7.6,1.56,32.2,4,0,86.5,6.3,60.7,58.0,76.1,55.9,65.7,52.8,72.3,39.4,0,0,318,0,6.3
P00474,Pablo Perez,23,Spain,Spain,6,CB,191,83,Left,Spain Athletic,44700000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,0,0,0,0,0,0.0,0.07,0,0,0,89.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.54,0.0,0,0,91.2,5.3,54.6,57.0,38.4,50.2,66.5,54.0,76.9,84.4,0,0,346,0,6.0
P00475,Adrian Perez,18,Spain,Spain,7,CB,194,89,Right,Spain Athletic,56400000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,78,0,0,0,0,0.0,0.05,0,43,49,88.9,0,0,0,0,1,2,5,0,0,0,3,8,1,0,0,0,0,0,0.0,0,0,0,0,5.55,1.22,34.3,9,10,79.9,5.7,52.1,46.4,53.1,76.1,76.0,61.7,75.8,68.7,0,0,507,0,6.1
P00476,Hugo Perez,27,Spain,Spain,8,LB,186,89,Left,Spain Sporting,52500000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,18,0,0,0,0,0.0,0.07,0,7,10,77.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,6.25,0.97,30.0,4,0,75.2,6.7,65.0,60.3,36.6,53.6,68.4,43.0,72.7,52.8,0,0,345,0,6.2
P00477,Mateo Martin,22,Spain,Spain,9,LB,172,81,Right,Spain FC,41500000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,0,0,0,0,0,0.0,0.12,0,0,0,78.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,69.4,6.4,65.1,53.4,53.8,53.0,72.3,53.1,78.5,70.6,0,0,194,0,6.1
P00478,Adrian Garcia,22,Spain,Spain,10,RB,189,84,Right,Spain United,20500000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,18,0,0,0,0,0.0,0.04,0,11,13,84.9,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0.0,0,0,0,0,6.75,0.95,36.0,2,2,76.1,6.6,68.6,66.9,46.3,41.5,76.1,39.8,85.6,54.1,0,0,163,0,6.1
P00479,Sergio Rodriguez,20,Spain,Spain,11,RB,186,80,Right,Spain Athletic,45800000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,18,0,0,0,0,0.0,0.11,0,5,6,83.7,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0.0,0,0,0,0,6.03,1.55,29.3,3,1,80.4,5.9,57.7,52.5,61.8,56.8,74.0,35.2,70.2,37.7,0,0,354,0,6.0
P00480,Sergio Lopez,28,Spain,Spain,12,DM,195,62,Right,Spain City,47300000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,70,0,0,0,0,0.0,0.11,0,25,29,87.7,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0.0,0,0,0,0,6.42,0.82,28.3,12,7,86.1,6.1,58.2,45.7,38.8,49.1,72.3,49.9,66.4,77.7,0,0,307,0,5.9
P00481,Sergio Martin,26,Spain,Spain,13,DM,195,84,Right,Spain City,27400000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,60,0,0,0,0,0.0,0.04,1,22,30,75.9,0,0,0,0,0,2,0,0,1,0,2,2,2,1,0,0,0,0,0.0,0,0,0,0,8.07,1.49,27.8,11,10,80.8,6.5,64.2,85.5,71.1,47.0,61.6,57.2,77.6,66.8,0,0,513,0,6.2
P00482,Lucas Gomez,27,Spain,Spain,14,DM,187,67,Right,Spain Sporting,38300000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,25,0,0,0,0,0.0,0.09,0,16,18,92.1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.0,0,0,0,0,8.41,1.73,29.7,1,4,77.7,6.6,59.8,57.6,54.6,49.0,64.9,36.7,70.1,56.6,0,0,453,0,6.0
P00483,Daniel Fernandez,20,Spain,Spain,15,CM,196,86,Right,Spain City,61900000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,32,0,0,1,0,0.07,0.05,0,8,12,71.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6.27,1.99,30.8,6,5,75.8,5.9,53.7,48.8,63.4,40.5,79.2,48.1,72.7,61.5,0,0,348,0,6.2
P00484,Sergio Garcia,23,Spain,Spain,16,CM,186,80,Left,Spain United,61500000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,61,0,0,0,0,0.0,0.0,0,31,38,82.6,0,0,0,0,1,0,0,0,1,1,2,1,0,1,0,0,0,0,0.0,0,0,0,0,6.15,1.5,33.0,11,9,78.6,5.4,54.1,71.8,45.5,45.7,75.8,61.6,80.6,45.0,0,0,272,0,6.0
P00485,Hugo Garcia,33,Spain,Spain,17,CM,181,89,Right,Spain Athletic,22300000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,83,0,0,0,0,0.0,0.13,0,38,45,86.5,1,1,0,0,1,0,0,1,1,0,3,2,0,0,1,0,0,0,0.0,0,0,0,0,6.88,1.22,33.4,8,9,83.2,6.2,60.3,58.8,59.8,49.5,75.7,36.4,79.0,59.9,0,0,337,0,5.9
P00486,Adrian Gomez,21,Spain,Spain,18,CM,174,62,Right,Spain Rovers,24400000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,64,0,0,0,0,0.0,0.1,1,33,41,81.7,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0,0,0,0,0,5.8,0.91,31.5,13,7,90.4,5.4,49.5,42.7,74.4,67.7,76.5,72.7,74.8,50.2,0,0,468,0,5.6
P00487,Lucas Martin,30,Spain,Spain,19,AM,178,86,Right,Spain United,40000000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,77,0,0,1,0,0.14,0.15,0,36,43,84.5,2,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,6.07,1.37,33.8,17,16,92.0,5.5,56.4,54.0,32.9,59.3,66.1,67.1,65.1,79.6,0,0,400,0,5.7
P00488,Lucas Rodriguez,30,Spain,Spain,20,AM,172,85,Right,Spain City,13700000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,95,0,0,1,0,0.07,0.03,1,40,51,79.9,1,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0.0,0,0,0,0,9.46,0.56,31.2,7,9,80.3,7.0,71.6,56.1,69.0,45.6,59.2,69.4,91.2,55.3,0,0,268,0,6.2
P00489,Pablo Gomez,19,Spain,Spain,21,LW,188,80,Right,Spain City,55700000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,0,0,0,0,0,0.0,0.03,0,0,0,71.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.54,0.09,0.0,0,0,65.9,6.6,70.9,60.7,42.4,62.6,74.3,59.4,81.3,67.5,0,0,215,0,6.1
P00490,Lucas Sanchez,24,Spain,Spain,22,LW,174,90,Right,Spain FC,25500000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,89,0,0,2,1,0.29,0.02,1,36,43,84.3,0,0,1,0,1,0,1,1,0,0,3,3,2,2,0,0,0,0,0.0,0,0,0,0,6.3,1.02,28.8,17,11,72.6,6.8,62.8,59.5,55.8,51.9,79.8,78.5,77.7,50.5,0,0,379,0,6.4
P00491,Hugo Gonzalez,22,Spain,Spain,23,RW,168,79,Right,Spain Sporting,54500000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,0,0,0,1,1,0.14,0.04,0,0,0,80.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.01,0.0,0,0,78.5,6.3,61.9,41.5,49.1,53.8,91.4,52.8,69.5,64.5,0,0,107,0,6.2
P00492,Alejandro Gonzalez,27,Spain,Spain,24,RW,185,83,Right,Spain City,40100000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,73,0,0,0,0,0.0,0.02,1,34,49,70.9,1,0,0,0,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,5.71,1.65,35.5,8,4,83.9,6.0,62.9,55.4,62.5,49.5,72.1,62.1,84.7,63.2,0,0,301,0,6.1
P00493,Pablo Gonzalez,29,Spain,Spain,25,ST,184,79,Left,Spain United,12500000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,25,0,0,1,0,0.04,0.05,0,12,16,79.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5.62,0.79,34.7,4,3,82.5,6.2,63.9,58.7,68.3,56.6,77.6,47.6,81.0,70.8,0,0,290,0,6.1
P00494,Daniel Garcia,19,Spain,Spain,26,ST,179,78,Left,Spain United,64600000,WC26-026,2026-06-15,Northern Lights Stadium,Seattle,Panama,Group Stage,Win,2,0,85,0,0,1,1,0.06,0.13,0,52,64,81.8,0,0,0,0,2,2,0,0,2,1,2,4,0,0,0,0,0,0,0.0,0,0,0,0,7.38,2.35,28.9,10,9,80.9,6.1,56.2,79.2,57.9,70.1,71.3,67.2,78.1,65.7,0,0,444,0,6.2
P00417,Luis Rios,22,Panama,Panama,1,GK,193,83,Left,Panama FC,48600000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,18,0,0,0,0,0.0,0.13,0,4,5,80.9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,100.0,0,0,0,0,6.82,2.23,32.5,0,2,73.1,5.7,55.6,57.5,40.9,47.6,65.5,58.7,83.2,51.9,0,0,90,0,5.7
P00418,Luis Gonzalez,27,Panama,Panama,2,GK,195,82,Right,Panama Athletic,9700000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,0,0,0,0,0,0.0,0.01,0,0,0,82.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,50.0,0,0,0,0,0.77,0.0,0.0,0,0,84.8,6.9,72.5,65.6,55.3,45.5,71.0,64.9,58.8,89.1,0,0,115,0,6.5
P00419,Luis Mendoza,19,Panama,Panama,3,GK,183,84,Right,Panama United,1600000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,8,0,0,0,0,0.0,0.09,0,2,3,79.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40.0,0,0,0,0,6.87,0.71,31.4,1,2,85.3,6.0,60.8,59.4,46.0,62.9,83.1,44.6,86.2,42.6,0,0,58,0,5.9
P00420,Andres Herrera,30,Panama,Panama,4,CB,169,62,Right,Panama Athletic,55900000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,25,0,0,0,0,0.0,0.14,0,19,21,91.9,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,5.6,1.33,32.7,3,3,75.2,7.2,79.8,63.4,42.5,50.4,73.3,78.7,86.0,58.4,0,0,114,0,6.1
P00421,Javier Martinez,18,Panama,Panama,5,CB,175,90,Right,Panama Rovers,50000000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,87,0,0,0,0,0.0,0.13,0,34,41,83.2,1,1,1,1,2,1,3,2,2,0,2,8,2,0,0,0,0,0,0.0,0,0,0,0,6.82,1.64,29.8,11,12,84.5,5.7,59.0,63.9,50.0,60.8,63.3,77.6,74.4,85.2,0,0,203,0,5.8
P00422,Javier Vargas,32,Panama,Panama,6,CB,168,84,Left,Panama Sporting,32900000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,0,0,0,0,0,0.0,0.12,0,0,0,77.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,87.9,6.7,70.2,37.2,53.7,53.0,55.5,49.3,64.7,74.0,0,0,177,0,6.5
P00423,Daniel Mendoza,18,Panama,Panama,7,CB,179,87,Right,Panama Sporting,58800000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,40,0,0,0,0,0.0,0.14,0,17,20,88.8,1,1,0,0,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0.0,0,0,0,0,7.14,1.31,32.3,6,6,79.2,6.2,63.1,73.2,56.3,47.6,59.4,65.9,70.3,44.2,0,0,126,0,5.8
P00424,Miguel Moreno,20,Panama,Panama,8,LB,179,90,Right,Panama United,10200000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,32,0,0,1,1,0.15,0.12,1,16,22,74.0,0,0,0,0,1,1,0,0,0,0,4,2,0,0,0,0,0,0,0.0,0,0,0,0,8.05,1.92,29.6,6,5,91.8,6.2,63.7,65.3,94.6,52.1,82.3,53.9,63.9,63.1,0,0,123,0,6.1
P00425,Luis Castillo,33,Panama,Panama,9,LB,183,80,Right,Panama United,54700000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,66,0,0,0,0,0.0,0.09,0,22,35,65.6,0,0,0,0,1,3,0,2,0,2,2,6,0,0,0,0,0,0,0.0,0,0,0,0,7.72,1.8,33.2,7,9,82.6,5.8,61.8,57.2,55.0,48.4,58.9,59.3,72.8,40.2,0,0,180,0,5.7
P00426,Edwin Sanchez,24,Panama,Panama,10,RB,170,72,Right,Panama Athletic,1600000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,0,0,0,0,0,0.0,0.11,0,0,0,77.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,87.3,6.4,65.7,66.2,49.2,56.3,69.6,72.1,58.3,55.8,0,0,92,0,6.1
P00427,Javier Castillo,22,Panama,Panama,11,RB,189,64,Right,Panama United,47100000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,70,0,0,0,0,0.0,0.1,1,40,49,82.2,1,0,2,0,2,0,0,0,0,0,4,2,0,3,0,0,0,0,0.0,0,0,0,0,5.77,2.36,32.2,8,2,81.3,6.2,56.6,47.4,39.9,43.9,65.2,51.8,87.4,79.9,0,0,161,0,6.1
P00428,Jose Mendoza,18,Panama,Panama,12,DM,186,83,Left,Panama Sporting,61300000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,87,0,0,1,1,0.08,0.14,0,45,54,84.7,0,0,0,0,0,2,0,1,0,1,2,3,0,0,0,0,0,0,0.0,0,0,0,0,6.87,1.51,35.1,17,9,89.3,6.3,61.4,41.2,55.9,62.1,65.8,68.7,85.7,51.4,0,0,201,0,6.0
P00429,Edwin Rodriguez,26,Panama,Panama,13,DM,178,66,Left,Panama Rovers,52200000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,96,0,0,1,0,0.05,0.13,1,37,44,86.0,0,0,0,0,1,1,0,0,0,1,2,2,0,0,0,0,0,0,0.0,0,0,0,0,6.99,1.4,32.5,16,13,87.9,5.6,59.0,63.4,67.3,64.1,72.2,52.8,88.9,83.5,0,0,166,0,5.7
P00430,Luis Martinez,22,Panama,Panama,14,DM,189,85,Right,Panama Athletic,9100000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,100,0,0,0,0,0.0,0.06,1,52,67,78.3,0,0,0,0,1,1,2,1,3,1,2,5,0,0,0,0,0,0,0.0,0,0,0,0,5.26,1.23,30.8,10,10,84.6,6.4,61.6,34.1,77.3,50.0,68.2,55.0,65.3,52.8,0,0,201,0,6.1
P00431,Gabriel Rios,24,Panama,Panama,15,CM,184,78,Right,Panama Sporting,27000000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,61,0,0,0,0,0.0,0.06,0,19,25,76.7,0,0,0,0,0,1,0,2,0,0,1,3,1,1,0,0,0,0,0.0,0,0,0,0,7.04,1.28,31.3,3,8,92.1,5.7,47.8,49.3,61.4,70.6,65.8,62.1,65.7,66.2,0,0,182,0,5.6
P00432,Carlos Herrera,19,Panama,Panama,16,CM,172,68,Right,Panama FC,60100000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,87,0,0,0,0,0.0,0.01,1,34,41,83.0,0,0,1,1,0,1,1,1,0,0,4,3,0,1,1,0,0,0,0.0,0,0,0,0,5.23,1.26,26.8,14,5,84.3,4.8,45.5,73.4,68.8,74.2,66.7,53.6,69.9,66.8,0,0,198,0,5.7
P00433,Andres Rios,29,Panama,Panama,17,CM,194,71,Right,Panama United,57200000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,32,0,0,0,0,0.0,0.01,0,11,15,74.4,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0.0,0,0,0,0,5.56,1.9,33.5,2,1,82.7,6.0,61.5,57.8,37.4,64.8,79.4,31.1,94.9,67.1,0,0,141,0,5.8
P00434,Daniel Castillo,32,Panama,Panama,18,CM,190,68,Right,Panama FC,11700000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,0,0,0,0,0,0.0,0.13,0,0,0,80.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.84,0.39,0.0,0,0,77.2,5.7,58.1,50.0,50.7,55.7,74.8,42.0,85.3,69.1,0,0,65,0,5.2
P00435,Andres Gonzalez,26,Panama,Panama,19,AM,188,64,Right,Panama City,28600000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,8,0,0,0,0,0.0,0.07,0,3,4,84.8,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,6.42,1.64,32.6,0,0,82.0,6.6,65.5,39.6,26.9,56.3,76.6,48.7,83.5,51.9,0,0,56,0,5.9
P00436,Edwin Vargas,32,Panama,Panama,20,AM,193,79,Right,Panama United,5800000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,88,0,0,1,0,0.09,0.08,1,33,48,69.5,2,2,0,0,1,1,1,0,1,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0,5.57,2.01,32.7,10,14,93.1,6.0,67.7,47.0,68.8,67.1,51.2,58.6,77.4,70.5,0,0,179,0,5.7
P00437,Edwin Gonzalez,32,Panama,Panama,21,LW,184,73,Right,Panama Sporting,34800000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,97,0,0,2,1,0.31,0.01,0,53,67,80.2,2,1,0,0,0,0,1,1,0,0,3,2,0,2,0,0,0,0,0.0,0,0,0,0,7.44,1.21,33.7,13,10,84.9,6.0,63.7,65.0,68.8,72.3,68.8,51.5,69.1,82.4,0,0,236,0,5.8
P00438,Luis Sanchez,32,Panama,Panama,22,LW,191,70,Right,Panama Sporting,33900000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,0,0,0,0,0,0.0,0.13,0,0,0,75.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.03,0.0,0,0,79.2,6.4,64.2,62.5,45.3,72.0,69.7,47.2,74.8,48.6,0,0,86,0,5.7
P00439,Gabriel Vargas,31,Panama,Panama,23,RW,188,76,Right,Panama City,6800000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,12,0,0,2,1,0.31,0.14,1,3,5,73.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,7.97,1.31,29.1,0,2,86.2,6.2,62.0,45.6,60.5,57.4,81.7,55.5,89.2,55.0,0,0,52,0,5.8
P00440,Jose Herrera,18,Panama,Panama,24,RW,173,87,Right,Panama Sporting,48600000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,25,0,0,1,0,0.06,0.09,0,8,11,77.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,6.21,1.92,32.8,3,5,81.2,5.7,62.8,70.1,73.7,52.9,62.5,58.2,85.4,54.4,0,0,148,0,5.8
P00441,Luis Mendoza,24,Panama,Panama,25,ST,187,84,Left,Panama United,2400000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,25,0,0,0,0,0.0,0.12,0,11,16,72.7,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,6.61,2.11,29.2,2,0,77.8,6.3,65.4,53.4,55.9,47.4,65.1,58.6,58.8,55.9,0,0,68,0,5.8
P00442,Andres Castillo,18,Panama,Panama,26,ST,190,72,Right,Panama City,43700000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Nigeria,Group Stage,Draw,0,0,88,0,0,2,1,0.32,0.1,0,43,53,81.6,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0.0,0,0,0,0,8.11,1.29,33.4,10,10,75.7,5.7,55.5,47.1,56.9,80.4,59.6,47.7,78.5,72.8,0,0,171,0,6.1
P00495,Tobi Adebayo,18,Nigeria,Nigeria,1,GK,196,72,Right,Nigeria City,14300000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Panama,Group Stage,Draw,0,0,0,0,0,0,0,0.0,0.01,0,0,0,77.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,33.3,0,0,0,0,0.0,0.77,0.0,0,0,67.2,6.3,61.6,64.3,42.8,65.1,60.7,47.3,69.6,29.4,0,0,201,0,6.3
P00496,Ibrahim Nwosu,31,Nigeria,Nigeria,2,GK,187,80,Right,Nigeria Athletic,59400000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Panama,Group Stage,Draw,0,0,93,0,0,0,0,0.0,0.1,1,21,31,70.8,2,0,0,0,1,1,1,0,0,1,2,3,1,0,0,0,0,0,0.0,0,1,0,0,7.95,1.19,30.2,11,18,66.7,6.1,59.8,41.3,85.6,60.1,89.0,52.2,84.9,56.2,0,0,406,0,6.0
P00497,Tobi Balogun,28,Nigeria,Nigeria,3,GK,169,77,Right,Nigeria Athletic,49900000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Panama,Group Stage,Draw,0,0,0,0,0,1,1,0.17,0.02,0,0,0,67.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,0,0,0,0,0.0,0.0,0.0,0,0,76.5,6.1,62.5,53.8,64.3,43.7,62.3,68.2,84.5,68.0,0,0,253,0,6.4
P00498,Samuel Adeyemi,31,Nigeria,Nigeria,4,CB,186,67,Right,Nigeria Athletic,19300000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Panama,Group Stage,Draw,0,0,25,0,0,0,0,0.0,0.14,0,7,9,82.7,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0.0,0,0,0,0,7.7,1.49,29.6,6,2,70.6,6.2,65.0,63.5,38.2,44.7,69.6,63.0,72.9,50.9,0,0,237,0,5.8
P00499,Kelechi Okafor,31,Nigeria,Nigeria,5,CB,173,62,Right,Nigeria Sporting,38000000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Panama,Group Stage,Draw,0,0,94,0,0,0,0,0.0,0.05,0,51,59,87.9,0,0,1,1,1,0,2,3,1,0,3,6,2,0,0,0,0,0,0.0,0,0,0,0,7.91,1.0,34.3,12,10,71.1,5.4,52.5,58.0,62.0,79.5,67.5,54.1,71.6,77.1,0,0,483,0,6.3
P00500,David Balogun,29,Nigeria,Nigeria,6,CB,181,68,Right,Nigeria United,43200000,WC26-027,2026-06-15,Atlantic Stadium,Atlanta,Panama,Group Stage,Draw,0,0,8,0,0,0,0,0.0,0.07,0,2,3,87.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,8.12,1.77,30.6,0,1,94.3,6.2,66.6,45.0,53.2,50.6,61.7,59.5,54.6,77.3,0,0,195,0,6.1
